,Id,Gender,Age,Topic,Sentence
956,488,M,30-39,AUTO-MOTO,era da tempo che non facevo una capatina al bar... tutto tace?
957,759,M,50-100,SPORTS,"Per me invece esiste. Il problema è l'età e lo stipendio spropositato. Ok lo riscatti a 36, ma poi che contratto gli fai? Per quanti anni? Solo 2 è come dire prolungare l'affitto attuale a 18 annui + il lauto stipendio di non so quanto esattamente, ma son tanti. (9?) Per più anni è un bell'azzardo per uno che sta dimostrando i primi acciacchi dell'età. Per me l'unico motivo valido di riscatto è quello di avere già in mano un'offerta maggiore."
958,431,M,0-19,ANIME,"mi piacciono entrambi, come colori preferisco quello di pimpa ma nel complesso voto Rontaro"
959,722,M,40-49,METAL-DETECTING,"decisamente IR 7 direi, un bel kappenabzeichen trench art"
960,997,F,30-39,ANIME,"Apro questo post per far conoscere agli appassionati questa fiera che si terrà nella mia città. É il primo anno che viene organizzata in pieno centro storico, l'ingresso é gratuito. Hanno organizzato molti eventi, sono davvero curiosa di vedere come sarà. Vi posto locandina e sito: Io, personalmente, non vedo l'ora di andare al l'aperitivo con vampiro"
961,472,M,50-100,NATURE,concordo pienamente non penso assolutamente che il virus venga da un qualsiasi forum del circuito ma da qualche altra parte sono anni che gestisco un altro forum leggo quasi quotidianamente questo non ho mai avuto problemi di virus la publicita si ma se ci si rivolge al supporto la cosa viene sempre sistemata se non è publicita di forumfree bisogna tener conto che il servizio gratuito agli iscritti è pagato da quella publicita e spero che ci ripensi a cancellarsi senza aver sentito cio che il supporto ha da dirgli ma questo è solo il mio pensiero scaturito da tanti anni su questa piattaforma
962,816,M,20-29,SPORTS,"Ciao, guarda, in generale, personalmente parlando, ho avuto nelle mie carriere ottimi regen soprattutto brasiliani (prime punte e terzini) e tedeschi (difensori e centrocampisti centrali), ma credo che non valga una regola precisa."
963,229,F,40-49,SPORTS,Vabbè  comunque mi sa che stà partita non sta andando nel verso giusto
964,1049,M,30-39,SPORTS,Altro gol di Verre. Che facciamo l'anno prossimo?!?
965,896,F,20-29,CELEBRITIES,"Perché per colpa di un ragazzo che metteva sempre in discussione il rapporto tra Mary e Giovanni, ci sono state varie discussioni tra noi e lui e Francesco, l'admin, ha deciso di chiudere il topic.. é un vero peccato visto che bastava bannare il ragazzo come poi hanno fatto, senza dover per forza chiudere il topic.."
966,247,M,50-100,SPORTS,"Non sono d'accordo praticamente su nulla  . Nel 4-4-2 di Ancellotti Callejon e' un'esterno mentre Insigne sta giocando da seconda punta, per cui i due ruoli sono completamente differenti. In soldoni, Jose si e' notevolmente allontanato dalla porta, mentre Lorenzo si e' molto avvicinato, cosa che ha comportato un ovvio peggioramento delle prestazioni realizzative dello spagnolo, mentre e' mancato l'auspicato miglioramento di Insigne; quest'anno, anzi, e' molto probabile che Lorenzo batta il suo record negativo di gol/tiri fatti, che gia' era atroce l'anno scorso. Personalmente del rigore sbagliato contro la Giuve non ne ho fatto un dramma, poteva capitare a chiunque, e di certo non e' quello il problema. La storia dei recuperi palla da parte di Insigne non trova alcun riscontro nella realta', essendo egli uno degli ultimi in rosa assieme a Dries (tanto per dire, Hjsay recupera il triplo dei palloni di Insigne) e la parte in grassetto per me non ha alcun senso: Lorenzo per la media che ha come tiratore e' un incapace o e' semplicemente molto scarso, dovrebbe rendersene conto e per il bene della squadra smettere di tirare a portieri, lampioni, spettatori in tribuna, piccioni di passaggio e a qualunque altra cosa si trovi davanti tranne che allo specchio della porta, bruciando cosi' decine e decine di occasioni. Come se cio' non bastasse, in questi ultimi quattro mesi non attacca mai l'uomo, passa spesso e volentieri all'indietro mettendo in difficolta' i compagni della difesa o servendo direttamente gli avversari, ovviamente non torna piu' a coprire alcunche', le azioni di attacco che passano dalle sue parti generalmente li muoiono, l'unico cross che gli e' rimasto e' il campanile in mezzo all'area che una volta ogni morte di papa Callejon riesce ad indirizzare verso la porta (e se in campo non c'e' Jose nemmeno ci prova)... In stretta sintesi, nelle condizioni psicofisiche in cui versa, peraltro aggravate dalla sua spocchia ed assoluta mancanza di umilta', ad oggi Lorenzo Insigne costituisce un grave handicap per il Napoli; non e' un caso se negli ultimi quattro mesi le migliori gare sono state quelle disputate con lui fuori squadra."
967,271,F,50-100,CELEBRITIES,Buongiorno a tutti grazie a luca no time vi ho trovato sono con l adrenalina a 1000000 sabato vado dai nini a romaaaaaaaaaaaaa
968,128,M,20-29,CELEBRITIES,Wow!!! ieri sera non potevo crederci...tutte le malefiche in nomination!!!!  ho l'imbarazzo della scelta...vada per francesca
969,138,M,40-49,SPORTS,ne ho 2 da 2 mesi.....qualita'-prezzo ottima....x pesche non troppo gravose puo' essere un bel giocattolino
970,260,M,40-49,METAL-DETECTING,"Tra parentesi , dal 6 agosto sono a torre del lago in ferie , portemo , se ti va , fare una uscita.? al momento però non hho un MD , sto ancora cercando."
971,456,F,30-39,CELEBRITIES,"Io ci rinuncio, qua si dice tutto il contrario di tutto. Unica sicurezza e clemente che esce, il resto si vedrà, io rimango convinta che asia sarà cazziata e basta, nessuna squalifica per lei."
972,314,M,20-29,CELEBRITIES,Francesca corvaglia fa la hostess presso l'Emirates Airlines.
973,326,M,50-100,AUTO-MOTO,Quindi non lo stop nella parte superiore del contorno a led? Quello è acceso sempre con le luci inserite e aumenta solo di intensità quando si frena....corretto? Grazie
974,274,M,30-39,AUTO-MOTO,"mi fai un piacere?puoi domandare a simone se controlla quanto costa di listino la 4road per sh 150i 2009?magari lo faccio presente al ricambista dove ho ordinato la 4road,e mi faccio tornare i soldi,visto che l'ho pagata 240,00 euro... Grazie"
975,849,M,50-100,METAL-DETECTING,"Ho gia un cercametalli è un modello Fisher 1266 XB,un po datato,ma che ne dite? è valido? posso iniziare? non capisco perchè ha due dischi di discriminazione,o meglio non era piu semplice tenere un disco e discriminare il ferro direttamente da la?"
976,757,M,20-29,ANIME,"Dici? Sarebbe bello trovare gente grande quanto me, anche se io non sono grande :3"
977,269,M,40-49,SPORTS,"Sannio, ma i giornalisti fanno solo il loro lavoro, serve non fare nulla per loro?"
978,1027,M,20-29,SPORTS,"Ciao Vangallo, benvenuto!  Io sono Gabriele  Dicci qualcosa in più di te se vuoi"
979,983,M,40-49,SPORTS,"Stiamo facendo un ottimo campionato, che voglio ricordare, è ancora lunghissimo, i merdaneri devo andare a giocare a Milano con l'Inter, a Roma con la Lazio e soprattutto devono venire a Napoli, noi abbiamo solo il Milan fuori casa e inoltre loro dovranno continuare la champions e sicuramente non si troveranno a giocare con il celtic di turno al prox turno, noi siamo praticamente fuori dall'El e questo alla fine dei conti potrebbe essere anche un grosso vantaggio..."
980,1013,M,50-100,AUTO-MOTO,"Succede anche alla mia... Recentemente, però, quando ho rimontato gli scarichi originali per il collaudo, il problema è sparito. Ora che ho rimesso gli Straightshot ogni tanto lo fa. Potrebbe essere un problema legato alla carburazione?"
981,998,M,20-29,CELEBRITIES,"sta al nostro intelletto anche non superare il limite di punteggiatura consentito..................................................................................................................................................................................................................................................................................................................................................... sennò lo spolliciamento a volte diventa automatico.......................................................................................................................................................................................................................................................................................... non te la prendere a male ma dovevo farlo, odio i puntini eccessivi................................................................................................................................................................................................................................................................................. anche per dimostrarti che non ho paura dello spolliciamento...................................................................................................................................................................................................................................................................................................................................................."
982,147,M,0-19,METAL-DETECTING,"No non è shrapnel,sicuramente una bomba ""normale"" che conteneva tritolo e una spoletta ad impatto quando impattava scoppiava producendo molte scheggie la scheggia è italiana prova a controllare nel fondo della shrapnel se ha simboli"
983,260,M,40-49,METAL-DETECTING,"Dovrebbe piovere , cmq a me non fa paura. ci sentiamo sabato per ultima conferma. ciao David"
984,989,M,50-100,SPORTS,"Intanto un bel ""baciolemani"" a tutti voi signori e sopratutto mi scuso per questo mio ritorno (lungo o fugace non so) che interrompe il vostro sollievo per la mia prolungata assenza. Fatta questa doverosa premessa vado al sodo del perchè mi sono deciso a scrivere questo post. Inanzitutto per esprimere la mia sbalordita soddisfazione pr la campagna acquisti/cessioni sinora effettuata dalla società ed operata dall'insospettabile Piero Ausilio. Gli arrivi di De Vraj, Asamoah, Lautario Martinez e Naigolan al 27 Giugno sono tantissima robba, sopratutto nell'ottica di una società ancora impantanata nella melma del FPF. Anche sul piano cessioni, ad oggi, è mirabile il lavoro svolto ottenendo plusvalenze impensabili senza cedere nessuna pedina importante, unico grande rimpianto, per me, è la mancata riconferma di Rafinha, più che di Cancelo, visto che sarebbe stato molto utile avere in rosa un giocatore tecnico come il brasiliano che aveva in più mostrato da subito di essersi integrato benissimo con l'ambiente e di voler rimanere con questa società. Veniamo adesso alle possibili e ventilate mosse prossime future. Un buon laterale basso destro che vada a rimpiazzare Cancelo. Versaljco non sarebbe affatto male ma mi pare sia abbastanza improbabile che l'Atletico ce lodia a prezzo interessante o in prestito e non credo che FCI abbia intenzione di investire molto per quel ruolo. La soluzione più probabile pare essere quella di Zappacosta specie se fosse vero l'interesse del Chelsea per Vecino. Capitolo centrocampista. Si parla di Wiliam Carvallho se questi potesse liberasi dallo Sporting e in quel caso a costo cartellino 0 potrebbe essere una soluzione ideale anche per i noti parametri UEFA di FPF sulla lista per la CL. Altro nime che si fa è quello di Dembelè che, a mio avviso, potrebbe arrivare solo nel caso in cui si potesse fare una sorta di scambio con il Totthenam con Joao Mario. Ultimo settore da ritoccare riguarda l'attaccante di fascia. Si parla molto di Malcom che sarebbe molto interessante, finalmente un giocatore tecnico, veloce, capace di saltare l'uomo e di segnare gol sulla fascia destra. Purtroppo costa tanto e solo se il Bordeax accettasse un prestito oneroso con diritto di riscatto si potrebbe concludere questa operazione che avrebbe anche il consenso già manifestato del calciatore. Infine si parla anche di Politano che dovrebbe andare a sostituire il ruolo di Edere che invece dovrebbe essere in uscita. Incrocio le dita ma mi pare che finalmente si stia facendo un progetto per bene per ritornare ad essere protagonisti in pianta stabile."
985,155,M,20-29,ANIME,"Ragazzi il male peggiore è la fanbase su youtube. Immaginatevi già i titoli ""TEORIA DEVASTANTE: INTRO DI BUDOKAI 3 HA SPOILERATO COMBATTIMENTO FINALE DI DB SUPER IL FILM"""
986,287,M,50-100,SMOKE,"Cari amici, grazie per la bellissima serata, ho rivisto qualche vecchio amico e ne ho conosciuti di nuovi, tutti simpatici, ma lasciatemi dire che la generosità che avete dimostrato partecipando alla lotteria è stata superiore a qualsiasi rosea previsione, quindi grazie davvero di cuore. Nel primo pomeriggio ci sarà una diretta facebook sul profilo di Matteo Zampini che è il secondo amministratore della pagina lotteria di natale horizontebrasil. Per chi desiderasse mantenersi aggiornato sul nostro asilo in Brasile il sito è  oppure sulla pagina facebook Creche Paripueira, spero di incontrarvi presto, buone feste a tutti"
987,323,F,30-39,ANIME,"Goblin / Dokkaebi/ The Lonely, Shining Goblin Sentimentale, commedia, melodramma, fantasy 16 tvN dal 2 Dicembre 2016 Venerdì e sabato Kim Eun Sook ( ) Lee Eung-Bok ( ) a cura del  oppure  Se avete problemi a trovare le RAW chiedete in  e NON qui. Ogni richiesta di questo tipo verrà spostata nel suddetto topic senza preavviso. - Kim Shin/Dokkaebi Kim Go-Eun - Ji Eun-Tak Lee Dong-Wook - Wang Yeo Yoo In-Na - Kim Sun (Sunny) Yook Sung-Jae - Yoo Duk-Hwa Dokkaebi ha bisogno di trovare una moglie umana per poter porre fine alla sua vita da immortale. Nel frattempo l'angelo della morte inizia a soffrire di amnesia e tra i due inizia una bizzarra convivenza... entrambi vedono i morti in procinto di passare oltre. Tutti i teaser Trailer esteso Dopo ben 4 anni finalmente"
988,451,M,20-29,SMOKE,"Buona sera, sono Matteo Mugnai e 26 anni compiuti da pochissimo. C'ho messo tipo un ora a capire come fare la presentazione, ma ci sono riuscito...è il primo forum al quale mi iscrivo, quindi...credo di aver fatto un discreto lavoro in un ora.... Studio lettere all università... E mi piace fumare, per questo mi presento. Trovo molto bello e utile un forum come questo dove posso dire la mia, e soprattutto scoprire nuove cose... E vi chiedo subito cosa ne pensate di questa pipa...io la trovo stupenda, me l'ha appena regalata mio, un vero fumatore da radica...e penso che come fumano le Castello non fuma nessun altra pipa... ( tranne le Charatan ) Cosa ne pensate??? Ps ho messo la foto della Castello fra gli allegati...dice che me l ha caricata...ma Nell anteprima non si vede, e quindi credo che non si vedrà neanche nel mes...perché???"
989,740,M,0-19,SPORTS,"Dov'è Montervino in questo sondaggio?  Comunque Vitale senza dubbio.. un voto di incoraggiamento lo avrei dato a Sepe, che non ha sfigurato nonostante l'età.."
990,694,M,20-29,CELEBRITIES,Il primo ragazzo che è entrato nella casa è quello che è stato scelto tra il pubblico e diciamo che non doveva sapere niente. Ha rivelato di sapere da fine gennaio che sarebbe entrato nella casa.
